hotel_id,name,kind,stars_num,city_id,city_name,region,lat,lon,addr_street,phone,website
2523215-roma-300-b-b-000087,Roma 300 B&B,guest_house,,2523215,Savelli,Calabria,39.3101732,16.7713865,V. Roma,,
2523222-domu-mea-000088,Domu mea,guest_house,,2523222,Sarroch,Sardegna,39.0641285,9.0110736,Via Trieste,,
2523229-hotel-sardegna-termale-000089,Hotel Sardegna Termale,hotel,,2523229,Sardara,Sardegna,39.6113651,8.7886345,Località Santa Maria de is Àcuas,+39 070 938 5044,
2523238-b-b-perla-del-sud-000090,B&B Perla del Sud,guest_house,,2523238,San Vito Lo Capo,Sicilia,38.174807,12.7455203,Via del Secco,,
2523238-biancolilla-000091,Biancolilla,hotel,3.0,2523238,San Vito Lo Capo,Sicilia,38.1753966,12.7348966,Via Antonio Venza,,
2523238-cala-dell-arena-000092,Cala dell Arena,guest_house,,2523238,San Vito Lo Capo,Sicilia,38.1231103,12.7373246,Baglio Fontanotti,,
2523238-casa-angelo-000093,Casa Angelo,apartment,,2523238,San Vito Lo Capo,Sicilia,38.1760495,12.7315258,Via Piersanti Mattarella,,
2523238-case-vananza-al-paradise-000094,Case vananza al paradise,guest_house,,2523238,San Vito Lo Capo,Sicilia,38.1698188,12.7346115,Via Savoia,,
2523238-ghibli-000095,Ghibli,hotel,3.0,2523238,San Vito Lo Capo,Sicilia,38.1750456,12.7357094,Via Regina Margherita,,
2523238-tannure-000096,Tannure,hotel,3.0,2523238,San Vito Lo Capo,Sicilia,38.1752163,12.7356324,Via Regina Margherita,,
2523238-zefiro-000097,Zefiro,guest_house,,2523238,San Vito Lo Capo,Sicilia,38.1746698,12.7339371,Via Peralta,,
2523238-zefiro-ii-000098,Zefiro II,guest_house,,2523238,San Vito Lo Capo,Sicilia,38.1753695,12.7335635,Via Savoia,,
2523241-b-b-casa-licheri-000099,B&B Casa Licheri,guest_house,,2523241,San Vito,Sardegna,39.4429388,9.545225,Via Alfonso Lamarmora,,
2523241-hotel-ristorante-elisabeth-000100,Hotel Ristorante Elisabeth,hotel,2.0,2523241,San Vito,Sardegna,39.3593189,9.5597392,Via Indipendenza,,
2523247-domus-reina-000101,Domus Reina,guest_house,,2523247,Santo Stefano Quisquina,Sicilia,37.6234693,13.4912879,Via Madre Chiesa,,
2523261-agriturismo-samsara-000102,Agriturismo Samsara,guest_house,,2523261,Sant'Ippolito,Calabria,43.7011479,12.8780966,Via Laghi,,
2523261-la-valle-del-sole-country-house-000103,La Valle del Sole Country House,guest_house,,2523261,Sant'Ippolito,Calabria,43.6810904,12.8717585,Via Fontanelle,,
2523261-le-fontanelle-country-house-000104,Le Fontanelle Country House,guest_house,,2523261,Sant'Ippolito,Calabria,43.6822192,12.861817,Via Fontanelle,,
2523261-the-bubble-retreat-marche-000105,The Bubble Retreat Marche,hotel,,2523261,Sant'Ippolito,Calabria,43.6649768,12.8727873,Viale della Resistenza,,
2523265-le-solite-holiday-rooms-000106,Le Solite Holiday Rooms,guest_house,,2523265,Santa Eufemia Lamezia,Calabria,38.9231441,16.2476297,Via del Mare,,
2523271-baglioni-resort-sardegna-000107,Baglioni Resort Sardegna,hotel,,2523271,San Teodoro,Sicilia,40.8218841,9.6761213,Via Tavolara,,
2523271-hotel-lesagono-000108,Hotel l'Esagono,hotel,,2523271,San Teodoro,Sicilia,40.7700296,9.6820698,Via Cala D'Ambra,,
2523271-hotel-sandalyon-000109,Hotel Sandalyon,hotel,,2523271,San Teodoro,Sicilia,40.7803379,9.671401,Via del Tirreno,,
2523271-hotel-scintilla-000110,Hotel Scintilla,hotel,3.0,2523271,San Teodoro,Sicilia,40.7800236,9.6722674,Via di Lu Rattali,,
2523271-residence-harbour-000111,Residence Harbour,hotel,,2523271,San Teodoro,Sicilia,40.7764655,9.6730867,,,
2523286-azienda-agrituristica-armiro-000112,"Azienda Agrituristica ""Armirò""",hotel,,2523286,Santa Severina,Calabria,39.1649713,16.8864523,Località Armirò,,
2523297-b-b-belvedere-000113,B&B Belvedere,guest_house,,2523297,Sant'Antioco,Sardegna,39.0674512,8.4531752,Via Belvedere,,
2523297-hotel-moderno-000114,Hotel Moderno,hotel,,2523297,Sant'Antioco,Sardegna,39.062182,8.457606,Via Nazionale,,
2523297-i-colori-000115,i Colori,hotel,,2523297,Sant'Antioco,Sardegna,39.0622502,8.4578072,Via Nazionale,,
2523297-palma-de-sols-000116,Palma de sols,guest_house,,2523297,Sant'Antioco,Sardegna,39.0593374,8.4559585,Via Risorgimento,,
2523298-villa-arianna-porto-pino-000117,Villa Arianna - Porto Pino,guest_house,,2523298,Sant'Anna Arresi,Sardegna,38.9950201,8.6108906,,,
2523304-agriturismo-campoallegro-000118,Agriturismo Campoallegro,guest_house,3.0,2523304,Santa Ninfa,Sicilia,37.7512385,12.8486778,Strada statale di Gibellina,+39 0924 60463,
2523316-villa-palamara-1868-000119,Villa Palamara 1868,apartment,,2523316,Sant'Ambrogio,Sicilia,38.0163266,14.0728427,Contrada Plaia degli Uccelli,,
2523317-note-di-salina-000120,Note di Salina,guest_house,,2523317,Santa Marina Salina,Sicilia,38.5628641,14.8707949,Via Francesco Crispi,,
2523340-hotel-kennedy-000121,Hotel Kennedy,hotel,,2523340,Sant'Alessio Siculo,Sicilia,37.9267503,15.3519579,Via Consolare Valeria,,
2523352-terrazze-sul-mare-000122,Terrazze sul mare,guest_house,,2523352,Santa Flavia,Sicilia,38.0736006,13.541203,S.S. 113,,
2523364-albergo-belvedere-000123,Albergo Belvedere,hotel,,2523364,Santa Cristina Gela,Sicilia,37.9861044,13.3269304,Viale Giorgio Castriota Scanderbeg,,
2523397-agriturismo-il-daino-000124,Agriturismo Il Daino,guest_house,,2523397,San Piero Patti,Sicilia,38.0469639,14.9872475,Contrada Blaida,,
2523397-bed-breakfast-le-poiane-000125,"Bed & Breakfast ""Le Poiane""",guest_house,,2523397,San Piero Patti,Sicilia,38.0468667,14.9779322,Contrada Manganelli,,
2523434-rosy-hotel-000126,Rosy Hotel,hotel,,2523434,Sanluri,Sardegna,39.5424507,8.9201793,Via Carlo Felice,,
2523440-podere-illica-000127,Podere Illica,guest_house,,2523440,San Lorenzo,Calabria,44.8624377,9.8945218,Via Canale,,
2523473-casa-vacanze-arberia-000128,Casa Vacanze Arberia,guest_house,,2523473,San Giorgio Albanese,Calabria,39.5821081,16.4533506,Via Mazzini,,
2523476-il-cicero-000129,Il Cicero,camp_site,,2523476,San Giorgio,Sicilia,38.169306,14.9488621,Via Pola,,
2523476-le-cupole-000130,Le Cupole,apartment,,2523476,San Giorgio,Sicilia,37.4966238,13.1663217,,,
2523476-saint-george-hotel-club-000131,Saint George Hotel Club,hotel,,2523476,San Giorgio,Sicilia,38.1712284,14.9452161,Via Sicilia,,
2523476-yachting-club-mare-000132,Yachting Club Mare,hotel,,2523476,San Giorgio,Sicilia,38.1764463,14.943585,Via Andrea Doria,,
2523558-azienda-agricola-rekale-000133,Azienda agricola Rekalé,guest_house,,2523558,Salaparuta,Sicilia,37.7580129,13.0107432,Via Vincenzo Bellini,,
2523558-casa-relax-000134,Casa Relax,motel,,2523558,Salaparuta,Sicilia,37.760469,13.0132083,Via Venezia,,
2523558-palace-bed-breakfast-000135,Palace Bed & Breakfast,hotel,,2523558,Salaparuta,Sicilia,37.7560271,13.01136,Via Giovanni Pascoli Salaparuta TP,,
2523574-il-borgo-ospitale-reception-000136,Il Borgo Ospitale - Reception,guest_house,,2523574,Rotonda,Basilicata,39.9545594,16.0400844,Via Principe Umberto,,
2523600-ponte-calatrasi-000137,Ponte Calatrasi,guest_house,,2523600,Roccamena,Sicilia,37.8352128,13.1174951,,,
2523618-hotel-village-eden-000138,Hotel Village Eden,hotel,,2523618,Ricadi,Calabria,38.6157137,15.8384858,Spiaggia Grotticelle,,
2523618-my-villa-eden-000139,My Villa Eden,hotel,,2523618,Ricadi,Calabria,38.6435386,15.8400523,Contrada Torre Ruffa,,
2523618-sunshine-club-hotel-000140,Sunshine Club Hotel,hotel,4.0,2523618,Ricadi,Calabria,38.6168386,15.8609293,Località Petto Bianco,,
2523618-villaggio-torre-ruffa-robinson-000141,Villaggio Torre Ruffa Robinson,hotel,,2523618,Ricadi,Calabria,38.6433829,15.8376401,Contrada Torre Ruffa,,
2523623-hotel-marconi-000142,Hotel Marconi,hotel,,2523623,Rende,Calabria,39.3535741,16.2349666,Via Guglielmo Marconi,,
2523630-b-b-casa-lagana-000143,B&B Casa Laganà,guest_house,,2523630,Reggio Calabria,Calabria,38.1047676,15.6417475,Via Gaspare del Fosso,,
2523630-domus-nova-000144,Domus Nova,hotel,,2523630,Reggio Calabria,Calabria,38.1060065,15.6406325,Via dei Correttori,,
2523630-hotel-excelsior-000145,Hotel Excelsior,hotel,,2523630,Reggio Calabria,Calabria,38.1150319,15.6509439,Via Vittorio Veneto,,
2523630-il-giardino-di-ausonia-000146,Il Giardino di Ausonia,hotel,,2523630,Reggio Calabria,Calabria,38.1379992,15.6701999,Via Lupardini,,
2523630-le-mirage-boutique-000147,Le Mirage Boutique,hotel,,2523630,Reggio Calabria,Calabria,38.107423,15.6403282,Via Cavour,,
2523630-rooms-breakfast-sant-agostino-affittacam-000148,"Rooms & Breakfast ""Sant' Agostino"" Affittacamere",guest_house,,2523630,Reggio Calabria,Calabria,38.1029643,15.6403258,Via Guglielmo Pepe,,
2523636-masseria-agnello-000149,Masseria Agnello,hotel,4.0,2523636,Realmonte,Sicilia,37.3267403,13.4614491,Contrada Fauma Caruana,,
2523650-dimora-del-monte-000150,Dimora del Monte,apartment,,2523650,Ragusa,Sicilia,36.9126267,14.7743548,Contrada Marchesa,,
2523665-hotel-sighientu-000151,Hotel Sighientu,hotel,,2523665,Quartu Sant'Elena,Sardegna,39.20864,9.304129,Via Serchio,,
2523665-suite4relax-000152,Suite4Relax,guest_house,,2523665,Quartu Sant'Elena,Sardegna,39.2353925,9.1863576,Via Luciano Manara,,
2523675-la-casa-papavero-000153,La casa papavero,apartment,,2523675,Pula,Sardegna,39.0098829,8.9959824,Via San Josemaria Escrivà,,
2523675-noha-lifestyle-hotel-4-stelle-000154,NoHa Lifestyle Hotel - 4 stelle,hotel,,2523675,Pula,Sardegna,38.9974804,9.01648,Strada Comunale Su Guventeddu,,
2523675-villa-mereu-000155,Villa Mereu,hotel,,2523675,Pula,Sardegna,39.0112733,9.0018844,Via Caprera,,
2523678-la-casa-della-bouganville-000156,La casa della Bouganville,guest_house,,2523678,Prizzi,Sicilia,37.720783,13.4302563,Via Agrigento,,
2523687-hotel-tea-praia-a-mare-000157,Hotel TEA Praia a Mare,hotel,3.0,2523687,Praia a Mare,Calabria,39.9020525,15.7760971,Via Dante Alighieri,,
2523759-anchise-38-000158,Anchise 38,guest_house,,2523759,Pizzolungo,Sicilia,38.0567198,12.562746,Via Anchise,,
2523759-hotel-tirreno-000159,Hotel Tirreno,hotel,,2523759,Pizzolungo,Sicilia,38.0591762,12.5583999,Via Enea,,
2523762-b-b-casa-angelieri-000160,B&B Casa Angelieri,hotel,,2523762,Pizzo,Calabria,38.7366557,16.1605723,Vico a Mare,,
2523762-piccolo-grand-hotel-000161,Piccolo Grand Hotel,hotel,,2523762,Pizzo,Calabria,38.7365679,16.1620947,Via Leoluca Chiaravalloti,,
2523796-casa-rossa-country-house-000162,Casa Rossa Country House,hotel,,2523796,Piazza Armerina,Sicilia,37.3787604,14.3615882,Via P. Mattarella,,
2523799-agriturismo-le-carolee-000163,Agriturismo Le Carolee,guest_house,,2523799,Pianopoli,Calabria,38.9459481,16.4038359,Contrada Gabella,,
2523799-b-b-in-centro-000164,B&B In Centro,hostel,,2523799,Pianopoli,Calabria,38.9536355,16.3879128,Via Cairoli,,
2523799-hotel-2000-000165,Hotel 2000,hotel,,2523799,Pianopoli,Calabria,38.9521573,16.3879544,Via Mazzini,,
2523818-agriturismo-seminaroti-000166,Agriturismo Seminaroti,guest_house,,2523818,Petrizzi,Calabria,38.701628,16.4569049,,,
2523821-rifugio-il-grifone-centro-di-educazione--000167,"Rifugio Il Grifone, Centro di Educazione Ambientale e del Turismo Sostenibile",alpine_hut,,2523821,Petralia Sottana,Sicilia,37.8755924,14.0276255,,,
2523822-la-casa-del-borgo-000168,LA CASA DEL BORGO,apartment,,2523822,Petralia Soprana,Sicilia,37.7816272,14.0987461,Via Nazionale,,
2523822-verso-est-000169,Verso Est,apartment,,2523822,Petralia Soprana,Sicilia,37.7961856,14.1095396,Via Luigi Rizzo,,
2523862-b-b-via-del-mare-000170,B&B Via del Mare,guest_house,,2523862,Patù,Puglia,39.8145621,18.3114651,Via del Mare,,
2523864-hotel-la-playa-000171,Hotel La Playa,hotel,3.0,2523864,Patti,Sicilia,38.1499048,14.9811221,,,
2523864-hotel-ristorante-pizzeria-grotte-000172,Hotel ristorante pizzeria Grotte,hotel,4.0,2523864,Patti,Sicilia,38.1476489,15.0176796,Via Grotte,,
2523864-hotel-terre-di-eolo-000173,Hotel Terre di Eolo,hotel,4.0,2523864,Patti,Sicilia,38.140028,15.0183098,SS113,,
2523864-hotel-villa-romana-000174,Hotel Villa Romana,hotel,2.0,2523864,Patti,Sicilia,38.1500466,14.9767786,,,
2523864-la-casa-del-priore-000175,La Casa del Priore,guest_house,,2523864,Patti,Sicilia,38.1257837,14.959604,Contrada Carasi,,
2523864-le-fornaci-000176,Le Fornaci,guest_house,,2523864,Patti,Sicilia,38.1511515,14.9695649,Via Luca della Robbia,,
2523864-park-philip-hotel-000177,Park Philip Hotel,hotel,3.0,2523864,Patti,Sicilia,38.1519431,14.9699333,Via Capitano Filippo Zuccarello,,
2523864-villa-rica-000178,Villa Rica,guest_house,,2523864,Patti,Sicilia,38.1082269,14.9946554,Contrada Mortizzi,,
2523872-b-b-camagna-country-house-000179,B&B Camagna Country House,guest_house,,2523872,Partanna,Sicilia,37.7454408,12.9062456,Strada Provinciale 4 Partanna - Braccio San Nicolò,,
2523872-civico27-casa-vacanze-wellness-000180,CIVICO27 - Casa Vacanze & Wellness,hotel,,2523872,Partanna,Sicilia,37.7228479,12.8958812,Via Trombino,,
2523872-la-terrazza-di-harmakhis-000181,La Terrazza di Harmakhis,guest_house,,2523872,Partanna,Sicilia,37.7165523,12.8876823,Bivio Cappuccini,,
2523876-b-b-borgo-degli-die-000182,B&B Borgo degli Die,guest_house,,2523876,Parghelia,Calabria,38.6821407,15.9156674,,,
2523883-la-fontanella-000183,La Fontanella,guest_house,,2523883,Papasidero,Calabria,39.9038964,15.9354142,Via Grotta del Romito,,
2523890-blue-moon-hotel-000184,Blue Moon Hotel,hotel,,2523890,Pantelleria,Sicilia,36.8325857,11.9438536,Via Don Alonzo Errera,,
2523890-dammuso-suvaki-000185,Dammuso Suvaki,guest_house,,2523890,Pantelleria,Sicilia,36.7940847,11.9435933,Strada Perimetrale Ovest,,
2523890-la-kuddia-case-vacanza-pantelleria-000186,La Kuddia Case Vacanza Pantelleria,guest_house,,2523890,Pantelleria,Sicilia,36.7951887,11.9432252,,,
2523890-la-perla-nera-000187,La Perla Nera,apartment,,2523890,Pantelleria,Sicilia,36.8375352,11.9542361,Contrada Bue Marino,,
2523890-pantelleria-dream-000188,Pantelleria Dream,hotel,,2523890,Pantelleria,Sicilia,36.7969943,12.0424926,Contrada Tracino,,
2523890-yacht-marina-hotel-000189,Yacht marina hotel,hotel,3.0,2523890,Pantelleria,Sicilia,36.8310627,11.9405507,Via Borgo Italia,,
2523920-120-rodionoff-000190,120 Rodionoff,guest_house,,2523920,Palermo,Sicilia,38.1372351,13.3398388,Via Giuseppe Sciuti,,
2523920-a-casa-di-amici9-000191,A Casa di Amici9,hostel,,2523920,Palermo,Sicilia,38.1239905,13.3507672,Via Dante,,
2523920-al-piazza-marina-b-b-000192,Al Piazza Marina B&B,guest_house,,2523920,Palermo,Sicilia,38.1157052,13.3673866,Via Lungarini,,
2523920-al-vucciria-000193,Al Vucciria,hostel,,2523920,Palermo,Sicilia,38.1178351,13.3645035,Via Argenteria Nuova,,
2523920-albergo-cavour-000194,Albergo Cavour,hotel,,2523920,Palermo,Sicilia,38.1114389,13.3670966,Via Alessandro Manzoni,,
2523920-atheneum-000195,Atheneum,hotel,3.0,2523920,Palermo,Sicilia,38.1045597,13.3523421,Via Luigi Giannettino,,
2523920-b-b-casa-e-putia-000196,B&B Casa e Putia,motel,,2523920,Palermo,Sicilia,38.1505994,13.329651,Via Belgio,,
2523920-b-b-dietro-il-teatro-000197,B&B Dietro il teatro,guest_house,,2523920,Palermo,Sicilia,38.118347,13.3567936,Piazza delle Stigmate,,
2523920-b-b-mondello-resort-villa-dena-000198,B&B Mondello Resort Villa Dena,guest_house,,2523920,Palermo,Sicilia,38.1982952,13.3230873,Via Egle,,
2523920-b-b-palermo-pirri-000199,B&B Palermo Pirri,guest_house,,2523920,Palermo,Sicilia,38.1099839,13.3688167,Via Rocco Pirri,,
2523920-b-b-sant-agostino-000200,B&B Sant Agostino,guest_house,,2523920,Palermo,Sicilia,38.117781,13.3555772,Via Sant'Agostino,,
2523920-beeclaire-000201,BeeClaire,guest_house,,2523920,Palermo,Sicilia,38.1138326,13.3598671,Piazzetta Pietro Speciale,,
2523920-bellevue-del-golfo-000202,Bellevue del Golfo,hotel,,2523920,Palermo,Sicilia,38.2011581,13.2680178,Via Plauto,,
2523920-casa-alla-stazione-000203,Casa alla Stazione,apartment,,2523920,Palermo,Sicilia,38.1077114,13.3643993,Via Vincenzo Errante,,
2523920-casa-dada-000204,Casa Dada,apartment,,2523920,Palermo,Sicilia,38.1157455,13.3700155,Via della Vetriera,,
2523920-casa-giuditta-palermo-central-apartments-000205,Casa Giuditta Palermo Central Apartments Hotel,hotel,,2523920,Palermo,Sicilia,38.1159681,13.372527,Via Savona,,
2523920-casa-marta-000206,Casa Marta,guest_house,,2523920,Palermo,Sicilia,38.1126163,13.3777965,Via Ponte di Mare,,
2523920-casa-seralcadio-000207,Casa Seralcadio,guest_house,,2523920,Palermo,Sicilia,38.1181165,13.3615044,,,
2523920-casa-vacanza-bilo-maxi-000208,Casa Vacanza Bilo Maxi,guest_house,,2523920,Palermo,Sicilia,38.1966505,13.3120219,,,
2523920-cassaro-261-000209,Cassaro 261,guest_house,,2523920,Palermo,Sicilia,38.1161614,13.3623811,Via Vittorio Emanuele,,
2523920-due-cappuccini-000210,Due Cappuccini,guest_house,,2523920,Palermo,Sicilia,38.1111961,13.3479233,Via Cappuccini,,
2523920-eurostars-centrale-palace-hotel-000211,Eurostars Centrale Palace Hotel,hotel,,2523920,Palermo,Sicilia,38.1154888,13.3607962,Via Vittorio Emanuele,,
2523920-excelsior-hilton-palermo-000212,Excelsior Hilton Palermo,hotel,,2523920,Palermo,Sicilia,38.1303293,13.3513013,Via Marchese Ugo,+39 091 7909001,
2523920-hotel-ambascatori-000213,Hotel Ambascatori,hotel,4.0,2523920,Palermo,Sicilia,38.114138,13.364954,Via Roma,,
2523920-hotel-ariston-000214,Hotel Ariston,hotel,,2523920,Palermo,Sicilia,38.1232593,13.3581902,Via Mariano Stabile,,
2523920-hotel-columbia-000215,Hotel Columbia,hotel,,2523920,Palermo,Sicilia,38.1164213,13.3595472,Via del Celso,,
2523920-hotel-concordia-000216,Hotel Concordia,hotel,,2523920,Palermo,Sicilia,38.1128248,13.3652846,Via Roma,,
2523920-hotel-cortese-000217,Hotel Cortese,hotel,2.0,2523920,Palermo,Sicilia,38.1125398,13.3598398,Via Scarparelli,,
2523920-hotel-del-centro-000218,Hotel del Centro,hotel,3.0,2523920,Palermo,Sicilia,38.1128051,13.3652935,Via Roma,,
2523920-hotel-porta-felice-000219,Hotel Porta Felice,hotel,,2523920,Palermo,Sicilia,38.1179914,13.3714554,Via Butera,,
2523920-hotel-residenza-daragona-000220,Hotel Residenza d'Aragona,hotel,,2523920,Palermo,Sicilia,38.1234216,13.3604539,Via Ottavio d'Aragona,,
2523920-hotel-verdi-000221,Hotel Verdi,hotel,,2523920,Palermo,Sicilia,38.1199064,13.3588066,Via Maqueda,,
2523920-hotel-villa-archirafi-000222,Hotel Villa Archirafi,hotel,3.0,2523920,Palermo,Sicilia,38.1125766,13.3714496,Via Abramo Lincoln,,
2523920-hotel-villa-damato-000223,Hotel Villa D'Amato,hotel,3.0,2523920,Palermo,Sicilia,38.1018595,13.3979905,Via Messina Marine,,
2523920-hotel-villa-san-lorenzo-000224,Hotel Villa San Lorenzo,hotel,,2523920,Palermo,Sicilia,38.1699374,13.3151844,Via Giuseppe Lanza di Scalea,,
2523920-il-giardino-di-ballaro-000225,Il Giardino di Ballaro,guest_house,,2523920,Palermo,Sicilia,38.1118874,13.3585782,Via Porta di Castro,,
2523920-joli-000226,Joli,hotel,,2523920,Palermo,Sicilia,38.1244334,13.3601578,Via Michele Amari,,
2523920-kasa-kala-000227,Kasa Kala,apartment,,2523920,Palermo,Sicilia,38.1203543,13.3661934,Via San Sebastiano,,
2523920-la-terrazza-sul-centro-000228,La Terrazza sul Centro,guest_house,,2523920,Palermo,Sicilia,38.1143155,13.3615795,Via della Università,,
2523920-le-casette-di-lulu-000229,Le casette di Lulù,apartment,,2523920,Palermo,Sicilia,38.1340421,13.3414267,Via Antonino Pecoraro,,
2523920-le-porte-del-centro-000230,Le Porte del Centro,guest_house,,2523920,Palermo,Sicilia,38.1262965,13.3530957,Via Enrico Parisi,,
2523920-mercure-palermo-centro-000231,Mercure Palermo Centro,hotel,4.0,2523920,Palermo,Sicilia,38.1237617,13.3602723,Via Mariano Stabile,,
2523920-mondello-cottage-000232,Mondello Cottage,guest_house,,2523920,Palermo,Sicilia,38.2000681,13.3207354,Via Miseno,,
2523920-mosina-apartments-000233,Mosina Apartments,apartment,,2523920,Palermo,Sicilia,38.1185633,13.3554711,Via San Gregorio,,
2523920-nh-hotels-000234,Nh hotels,hotel,,2523920,Palermo,Sicilia,38.1152925,13.3749892,Foro Italico Umberto I,,
2523920-palermo-central-stay-000235,Palermo Central Stay,guest_house,,2523920,Palermo,Sicilia,38.1094144,13.3718017,Via Gian Filippo Ingrassia,,
2523920-quintocanto-000236,Quintocanto,hotel,,2523920,Palermo,Sicilia,38.1154282,13.3610201,Via Vittorio Emanuele,,
2523920-sea-horse-house-000237,Sea Horse House,guest_house,,2523920,Palermo,Sicilia,38.1184509,13.3709301,Vicolo del Sant'Uffizio,,
2523920-suite-dei-normanni-000238,Suite dei Normanni,apartment,,2523920,Palermo,Sicilia,38.1098233,13.3538343,Piazza Enrico D'Orleans,,
2523920-triscele-house-000239,Triscele House,apartment,,2523920,Palermo,Sicilia,38.1154034,13.366232,Vicolo dei Corrieri,,
2523958-b-b-charme-sa-pardina-000240,B&B Charme Sa Pardina,guest_house,,2523958,Orroli,Sardegna,39.6946427,9.2522873,Via Eleonora d'Arborea,,
2523964-casa-di-tania-000241,Casa Di Tania,apartment,,2523964,Oristano,Sardegna,39.9049901,8.589392,Via Diego Contini,,
2523964-cocco-e-dessi-home-000242,Cocco e Dessì Home,guest_house,,2523964,Oristano,Sardegna,39.9069789,8.5907952,Via Tirso,,
2523964-hotel-duomo-000243,Hotel Duomo,hotel,4.0,2523964,Oristano,Sardegna,39.9022558,8.5914713,Via Vittorio Emanuele Secondo,,
2523964-hotel-mistral-000244,Hotel Mistral,hotel,3.0,2523964,Oristano,Sardegna,39.907523,8.5873556,Via Martiri di Belfiore,,
2523964-hotel-mistral-2-000245,Hotel Mistral 2,hotel,4.0,2523964,Oristano,Sardegna,39.9046495,8.5861808,Via Venti Settembre,,
2523964-hotel-regina-darborea-000246,Hotel Regina d'Arborea,hotel,4.0,2523964,Oristano,Sardegna,39.9037677,8.5917807,Piazza Eleonora,+39 0783 302101,
2523964-il-giardino-di-chiara-000247,Il Giardino di Chiara,guest_house,,2523964,Oristano,Sardegna,39.8995569,8.5929439,Via Cagliari,,
2523964-iride-000248,Iride,guest_house,,2523964,Oristano,Sardegna,39.9078833,8.5954223,Via Vincenzo Bellini,,
2523964-niu-rooms-000249,Niu Rooms,guest_house,,2523964,Oristano,Sardegna,39.9079371,8.5900077,Via Tirso,,
2523972-bed-and-breakfast-scirocco-house-000250,Bed and Breakfast Scirocco House,guest_house,,2523972,Oliveri,Sicilia,38.1221786,15.0593438,Via Salvatore Quasimodo,,
2523996-villa-giardino-di-limoni-000251,Villa Giardino di Limoni,apartment,,2523996,Lido di Noto,Sicilia,36.8563032,15.1094128,Via Gaetano Martino,,
2524003-castello-dalcontres-b-b-000252,Castello D'Alcontres B&B,hotel,,2524003,Nizza di Sicilia,Sicilia,37.9950138,15.4137723,Piazza Cianciolo,,
2524008-azienda-agrituristica-cally-cally-000253,Azienda Agrituristica Cally Cally,guest_house,,2524008,Nicotera,Calabria,38.5490585,15.9477565,Contrada Colle Gagliardo,,
2524009-baglio-san-pietro-000254,Baglio San Pietro,guest_house,,2524009,Nicosia,Sicilia,37.7428394,14.3844509,Via Panotto,+39 0935 640529,
2524028-viola-bed-breakfast-000255,Viola Bed & Breakfast,hotel,3.0,2524028,Mussomeli,Sicilia,37.5811243,13.7518619,Via Boccaccio,,
2524055-da-mescia-maria-000256,da Mescia Maria,apartment,,2524055,Morciano di Leuca,Puglia,39.8486511,18.3062858,Via IV Novembre,,
2524056-b-b-santandera-000257,B&B Sant'Andera,hotel,,2524056,Morano Calabro,Calabria,39.8386646,16.1465165,Via Nazionale,,
2524114-il-vulcanetto-000258,Il Vulcanetto,guest_house,,2524114,Moio Alcantara,Sicilia,37.9001548,15.0499524,Via Madre Chiesa,,
2524119-agriturismo-case-brizza-000259,Agriturismo Case Brizza,guest_house,,2524119,Modica,Sicilia,36.7563158,14.8038883,Via Comunale Aurnia Brizza Gisana,,
2524122-villa-nives-000260,Villa Nives,hotel,4.0,2524122,Mistretta,Sicilia,37.9267261,14.364452,Via Nazionale,,
2524155-cirucco-000261,Cirucco,camp_site,,2524155,Milazzo,Sicilia,38.2623814,15.2438625,Piazzale Cirucco,,
2524155-riva-smeralda-000262,Riva Smeralda,camp_site,,2524155,Milazzo,Sicilia,38.2623132,15.2441843,Piazzale Cirucco,,
2524170-b-b-i-gechi-di-mari-000263,b&b i gechi di Mari,guest_house,,2524170,Messina,Sicilia,38.2590536,15.6015643,Via Salvatore Palomba,,
2524170-le-stanze-del-mare-b-b-000264,Le Stanze del Mare - B&B,apartment,,2524170,Messina,Sicilia,38.2362578,15.5738584,,,
2524208-club-esse-torre-delle-stelle-000265,Club Esse Torre delle Stelle,hotel,,2524208,Maracalagonis,Sardegna,39.148621,9.3966464,Via Orione,,
2524234-b-b-la-casa-degli-aranci-000266,B&B La Casa degli Aranci,guest_house,,2524234,Massa,Basilicata,44.0402507,10.1338219,Strada Statale Aurelia,,
2524234-campeggio-souvenir-000267,Campeggio Souvenir,camp_site,,2524234,Massa,Basilicata,44.0220224,10.0797898,Via delle Pinete,+39 0585 869422,
2524234-stella-della-versilia-000268,Stella Della Versilia,hotel,4.0,2524234,Massa,Basilicata,43.9968028,10.1233692,Via delle Macchie,,
2524245-i-tramonti-sul-mare-000269,I Tramonti sul Mare,guest_house,,2524245,Marsala,Sicilia,37.8015369,12.4325546,Via Santo Rocco,,
2524245-la-portazza-resort-000270,La Portazza Resort,hotel,,2524245,Marsala,Sicilia,37.8150688,12.4659678,Contrada Dammusello,,
2524256-bahari-000271,Bahari,guest_house,,2524256,Marinella,Sicilia,37.5868143,12.8405054,Via Sirio,,
2524256-demetra-malophoros-000272,Demetra Malophoros,guest_house,,2524256,Marinella,Sicilia,37.5907117,12.8452733,Via Socrate,,
2524256-demetra-malophoros-di-maria-etiopia-000273,Demetra Malophoros di Maria Etiopia,guest_house,,2524256,Marinella,Sicilia,37.5876937,12.8445359,Via Socrate,,
